,0
1619,"['ten', 'reason', 'why', 'examine', 'climate_change', 'policy', 'through', 'an', 'ethical', 'lens', 'be', 'a', 'practical', 'imperative']"
1620,"['climate_change', 'will', 'mk', 'the', 'world', 'more', 'fragrant', 'a', 'warming', 'temperature', 'mk', 'plant', 'release', 'more', 'chems', 'via']"
1621,"['new_federal', 'office', 'for', 'global_warming', 'by', 'jennifer', 'haberkorn', 'washington', 'time', 'climategate']"
1622,"['sir', 'david', 'king', 'half', 'right', 'on', 'the', 'ipcc', 'and', 'global_warming', 'policy', 'despite', 'bad', 'logic']"
1623,"['more', 'snow', '4', 'dc', 'hope', 'anti-climate', 'change', 'member', 'of', 'congress', 'lobbyist', 'pay', 'attention', 'co2']"
1624,"['no', 'weather', 'event', 'can', 'be', 'attribute', 'exclusively', 'to', 'climate_change', 'but', 'heavier', 'precipitation', 'be', 'consistent', 'climate', 'scientist', 'theory']"
1625,"['com', 'sec', 'locke', 'noaa', 'climate', 'service', 'will', 'help_tackle', 'head-on', 'the', 'challenge', 'of', 'mitigate', 'and', 'adapt', 'to', 'climate_change']"
1626,"['10', 'to', '20', 'inch', 'for', 'region', 'tuesday', 'into', 'wednesday', 'stop', 'the', 'global_warming', 'snowpocalypse']"
1627,"['rfk_jr', '15_month', 'ago', 'global_warming', 'mean_no', 'snow_or', 'cold', 'in_dc', 'washington', 'examiner', 'tcot']"
1628,"['our', 'colleague', 'at', 'noaa', 'have', 'launch', 'a', 'special', 'climate', 'service', 'to', 'track', 'climate_change', 'trend', 'at', 'climate.gov']"
1629,"['dr', 'jeff', 'master', 'of', 'have', 'a', 'great', 'blog', 'about', 'storm', 'global_warming']"
1630,"['water_at', 'core_of', 'climate_change', 'impact', 'expert']"
1631,"['and', 'rfk_jr', 'be', 'tlkibg', 'last', 'yr', 'about', 'how', 'global_warming', 'have', 'make', 'dc', 'metro', 'snowless']"
1632,"['exxon', 'still', 'orchestrate', 'campaign', 'to', 'undermine', 'public', 'acceptance', 'of', 'global_warming', 'via']"
1633,"['ask', 'pablo', 'what', 'impact', 'will', 'the', 'volcano', 'in', 'iceland', 'have', 'on', 'climate_change']"
1634,"['noaa', 'blizzard', 'rearranges', 'climate_change', 'announcement']"
1635,"['global_warming', 'denier', 'need', 'to', 'stfu', 'climate_change', 'cause', 'an', 'increase', 'in', 'global', 'not', 'necessarily', 'local', 'temp', 'large', 'storm', 'and', 'oh', 'look']"
1636,"['u_fish', 'and', 'wildlife_service', 'say', 'pika', 'not', 'imperil', 'by', 'climate_change', 'new_york', 'time', 'blog', 'the', 'obama', 'administr']"
1637,"['and', 'reduce', 'greenhouse_gas', 'emission', 'that', 'cause', 'global_warming', 'until', 'unemployment', 'drop', 'below', 'specify', 'level', 'for', 'full', 'year']"
1638,"['batman', 'say', 'it', 'best', 'on', 'global_warming']"
1639,"['dear', 'stupid', 'people_who', 'think', 'these', 'winter_storm', ""mean_there's"", 'no', 'such', 'thing', 'a', 'global_warming', 'you', 'be', 'stupid', 'love', 'shut', 'up']"
1640,"['rfk_jr', '15_month', 'ago', 'global_warming', 'mean_no', 'snow_or', 'cold', 'in_dc']"
1641,"['rfk_jr', '15_month', 'ago', 'global_warming', 'mean_no', 'snow_or', 'cold', 'in_dc']"
1642,"['despite', 'long', 'odds', 'outside', 'group', 'be', 'continue', 'to', 'push', 'the', 'senate', 'on', 'a', 'climate_change', 'bill']"
1643,"['un', 'environment', 'programme', 'head', 'defends', 'conclusion', 'of', 'landmark', 'climate_change', 'report', 'via']"
1644,"['ocean_reveal', 'far_impact', 'of', 'climate_change', 'say', 'uab', 'expert', 'via']"
1645,"['head', 'to', 'clarendon', 'in', 'global_warming', 'shirt', 'will', 'it', 'get', 'me', 'laugh', 'or', 'get', 'me', 'shank', 'we', 'will', 'find', 'out', 'snowpocalypse']"
1646,"['you', 'know', 'a', 'theory', 'of', 'global_warming', 'effect', 'be', 'that', 'north', 'atlantic', 'actually', 'cool', 'a', 'polar', 'ice_melt', 'cut', 'of', 'gulf', 'stream']"
1647,"['due_to', 'the', 'snow', 'aka', 'global_warming', 'starbucks', 'near', 'me', 'ran', 'out', 'of', 'coffee', 'what']"
1648,"['noaa', 'announces', 'new', 'climate_change', 'portal', 'and', 'plan', 'for', 'a', 'climate', 'service', 'to', 'provide', 'data']"
1649,"['u_fish', 'and', 'wildlife_service', 'say', 'pika', 'not', 'imperil', 'by', 'climate_change', 'new_york', 'time', 'blog', 'obama']"
1650,"['commerce', 'on', 'whitehouse', 'climate', 'service', 'proposal', 'whether', 'we', 'like', 'it', 'or', 'not', 'climate_change', 'represent', 'a', 'real', 'threat']"
1651,"['noaa', 'have', 'unveiled', 'a', 'clearinghouse', 'of', 'noaa', 'climate_change', 'info', 'product', 'svcs', 'at']"
1652,"['fwiw', 'the', 'idea', 'of', 'a', 'national', 'climate', 'service', 'start', 'under', 'bush', 'and', 'it', 'have', 'nothing', 'to', 'do', 'with', 'global_warming']"
1653,"['there_be', 'a', 'few', 'well-worn', 'argument', 'that', 'people_who', 'do_not', 'want', 'to', 'believe', 'that', 'climate_change', 'be', 'a', 'reality']"
1654,"['noaa', 'reorganization', 'would', 'provide', 'more', 'info', 'on', 'global_warming', 'ocean', 'climate', 'acidification']"
1655,"['can', 'someone', 'please', 'explain', 'to', 'conservative', 'that', 'with', 'climate_change', 'some', 'area', 'will', 'get', 'colder', 'and', 'weather', 'pattern', 'will', 'shift']"
1656,"['i', 'hate', 'when', 'moron', 'think', 'that', 'when', 'we', 'get', 'snow', 'it', ""mean_there's"", 'no', 'global_warming', 'it', 'be', 'call', 'climate_change', 'wake', 'the', 'up']"
1657,"['many', 'believe', 'global', ""warming's"", 'from', 'man', 'make', 'pollution', 'but', 'planetary', 'alignment', 'hv', 'a', 'big', 'influence', 'on', 'weather', 'all', 'aspect', 'of', 'life', 'on', 'earth']"
1658,"['new_federal', 'climate_change', 'agency_form', 'by', 'randolph', 'schmid', 'ap', 'science', 'writer', 'ap', 'the', 'obama_administration', 'on']"
1659,"['un', 'global_warming', 'chair', 'say', 'skeptic', 'ca_not', 'tell', 'asbestos', 'from', 'talcum', 'pwdr', 'at', 'least', 'they', 'can', 'tell', 'science', 'from', 'a', 'snow', 'job']"
1660,"['my', 'side', 'be', 'science', 'it', 'be', 'well-founded', 'politics', 'involve', 'but', 'only', 'we', 'have', 'to', 'deal', 'your', 'climate_change', 'deny', 'nonsense']"
1661,"['to', 'clarify', 'here', 'i', 'be', 'an', 'environmentalist', 'be', 'a', 'climate_change', 'denier', 'you', 'be', 'witness', 'an', 'argument']"
1662,"[""i'm"", 'sure', 'you', 'be', 'a', 'decent', 'human', 'but', 'if', 'youre', 'try', 'to', 'make', 'climate_change', 'political', 'hard', 'for', 'me', 'to', 'respect', 'any', 'of', 'your', 'opinion']"
1663,"['can', 'someone', 'please', 'explain', 'to', 'conservative', 'that', 'with', 'climate_change', 'some', 'area', 'will', 'get', 'colder', 'and', 'weather', 'pattern', 'will', 'shift']"
1664,"['woot', 'hey', 'wow', 'new_federal', 'climate_change', 'agency', 'announce', 'cool']"
1665,"['tea-party', 'gang', 'now', 'focus', 'on', 'scuttle', ""california's"", 'global-warming', 'law']"
1666,"['new_federal', 'climate_change', 'agency_form']"
1667,"['oh', 'good', 'god', 'do_not', 'tell', 'me', 'you', 'be', 'a', 'climate_change', 'denier', 'too']"
1668,"['hey', 'wow', 'new_federal', 'climate_change', 'agency', 'announce', 'cool']"
1669,"['make', 'ripple', 'post-corporate', 'adventure', 'in', 'floyd', 'county', 'virginia', 'be', 'this', 'a', 'preview', 'of', 'the', 'climate_change', 'to', 'come']"
1670,"['business', 'section', 'noaa', 'reorganizes', 'to', 'provide', 'more', 'info', 'on', 'global_warming', 'the', 'obama_administration', 'launch', 'a']"
1671,"['lobbyist', 'rush', 'to', 'block', 'epa', 'action', 'on', 'climate_change']"
1672,"['with', 'climate_change', 'bird', 'be', 'take', 'off', 'for', 'migration', 'sooner', 'migrate', 'bird', 'can', 'and', 'do', 'keep', 'their', 'travel']"
1673,"['just', 'in', 'time', 'for', 'snomg', 'obama', 'admin', 'form', 'climate', 'service', 'a', 'new_agency', 'to', 'study', 'and', 'report', 'on', 'global_warming', 'ap', 'tcot']"
1674,"['green', 'police', 'department', 'of', 'defense', 'state', 'that', 'climate_change', 'be', 'a', 'national', 'security', 'threat']"
1675,"['disclose', 'the', 'real', 'risk', 'on', 'climate_change', 'by', 'paul', 'driessen', 'townhall.com']"
1676,"['china', 'daily', 'the', 'rich', 'world', 'will', 'never', 'accept', 'the', 'finding', 'of', 'climate_change', 'till', 'there_be', 'money', 'to', 'be', 'make']"
1677,"['part', 'of', 'the', 'problem', 'with', 'state', 'county', 'balance', 'budget', 'law', 'be', 'storm', 'like', 'this', 'with', 'global_warming', 'emergency', 'like', 'this', 'will', 'increase']"
1678,"['rfk_jr', 'not', 'too', 'long', 'ago', 'global_warming', 'mean_no', 'snow', 'in', 'shovelready']"
1679,"['tell', 'toyota', 'coo', 'to', 'put', 'the', 'brake', 'on', 'climate_change', 'u', 'coc', 'digg', 'up', 'this', 'climate', 'green', 'toyota', 'prius']"
1680,"['that', 'be', 'why', 'the', 'science', 'community', 'have', 'push', 'so', 'hard', 'for', 'the', 'term', 'climate_change', 'warming', 'be', 'mislead']"
1681,"['report', 'open', 'green', 'tech', 'and', 'open', 'business', 'model', 'for', 'climate-change', 'orient', 'technology', 'transfer']"
1682,"['climate_change', 'be', 'transform', 'the', 'arctic', 'environment', 'faster_than', 'expect', 'enn.com']"
1683,"['fight', 'climate_change', 'be', 'a', 'business', 'model', 'a', 'government', 'struggle', 'to', 'solve', 'the', 'climate_change', 'crisis', ""who's"", 'ste']"
1684,"['after', '27', 'on', 'saturday', 'we', 'be', 'suppose', 'to', 'get', '10', 'more', 'tomorrow', 'into', 'wednesday', 'must', 'be', 'global_warming']"
1685,"['just', 'saw', 'someone', 'post', 'on', 'fb', 'that', 'snowpocalypse', 'must', 'be', 'proof', 'that', 'global_warming', 'be', 'a', 'myth', 'call', 'him', 'a', 'moron', 'probably', 'be', 'not', 'productive']"
1686,"['rfk_jr', '15_month', 'ago', 'global_warming', 'mean_no', 'snow_or', 'cold', 'in_dc', 'examiner', '):', 'tcot']"
1687,"['naomi', 'klein', 'on', 'cspan', 'climate_change', 'cause', 'island', 'extinction', 'within', '50', 'year']"
1688,"['restoration', 'of', 'australian', 'landscape', 'enhances', 'adaptability', 'to', 'climate_change']"
1689,"['climate_change', 'be', 'transform', 'the', 'arctic', 'environment', 'faster_than', 'expect', 'accelerate', 'the', 'disappearance', 'of', 'sea', 'ice']"
1690,"[""world_people's"", 'conference_on', 'climate_change', 'start', 'today', 'in', 'bolivia', 'cochabamba']"
1691,"['on', 'my', 'way', 'to', 'italy', 'if', 'i', 'can', 'figure', 'out', 'how', 'to', 'get', 'to', 'dulles', 'battling', 'the', 'climate', 'in', 'the', 'fight', 'to', 'end', 'climate_change']"
1692,"['cfp', 'for', 'conference_on', 'indigenous', 'approach', 'to', 'environment', 'climate_change']"
1693,"['join', 'the', 'people', 'conference_on', 'climate_change', 'live', 'at', 'ecomonday', 'cmpcc', 'wpccc', 'cochabamba']"
1694,"['global_warming', 'light', 'a', 'fire', 'under', 'beer', 'price']"
1695,"['pollster', 'on', 'rapidly', 'collapse', 'public', 'belief', 'in', 'man-made', 'global_warming', 'it', 'be', 'very', 'unusual', 'indeed', 'climategate']"
1696,"[""world_people's"", 'conference_on', 'climate_change', 'and', 'the', 'right', 'of_mother', 'earth', 'cochabamba']"
1697,"['invasive', 'news', 'invasive_specie', 'thrive', 'in', 'period', 'of', 'climate_change', 'world', 'sentinel', 'invasive_specie', 'thrive', 'i']"
1698,"['new', 'college', 'course', 'will', 'foster', 'cross-cultural', 'understand', 'of', 'climate_change']"
1699,"['report', 'climate_change', 'indicates', 'need', 'for', 'scot', 'to', 'consider', 'new', 'specie', 'in', 'reforestation']"
1700,"[""what's"", 'hot', 'seattle', 'take', 'on', 'the', 'junk', 'mail', 'industry', 'when', 'it', 'come', 'to', 'curb', 'climate_change', 'some', 'thing', 'be', 'easi']"
1701,"['snow', 'cover', 'washington', 'dc', 'must', 'hand', 'it', 'to', 'obama', 'he', 'promise', 'to', 'end', 'global_warming', 'and', 'do', 'so', 'in', 'one', 'year', 'climategate', 'tcot', 'fb']"
1702,"['least', 'favorite', 'aspect', 'of', 'a', 'snowstorm', 'encourages', 'the', 'rightwing', 'nutcase', 'inveigh', 'global_warming', 'a', 'a', 'hoax']"
1703,"['rather', 'amuse', 'at', 'climate_change', 'denier', 'who', 'wryly', 'refer', 'to', 'snow', 'a', 'global_warming', 'they', 'be', 'a', 'bit', 'closer', 'to', 'the', 'mark', 'than', 'they', 'think']"
1704,"[""what's"", 'hot', 'tell', 'toyota', 'coo', 'to', 'put', 'the', 'brake', 'on', 'climate_change', 'the', 'u', 'chamber', ""you've"", 'probably', 'heard', 'about', 'the']"
1705,"['digg', 'up', 'our', 'question', 'to', 'toyota', 'coo', 'to', 'put', 'the', 'brake', 'on', 'climate_change', 'we', 'can', 'win', 'this', 'like', 'we', 'won']"
1706,"['home', 'ot', 'can', 'i', 'reschedule', 'my', 'global_warming', 'pitch', 'just', 'think', 'if_you', 'finally', 'get', 'on', 'the', 'schedule', 'to', 'do', 'a', 'pitch']"
1707,"['i', 'can', 'practically', 'hear', 'all', 'of', 'the', 'climate_change', 'denier', 'froth', 'at', 'the', 'mouth', 'over', 'this', 'snowstorm', 'so', 'sad', 'they', 'confuse', 'weather', 'climate']"
1708,"['ocean_reveal', 'far_impact', 'of', 'climate_change']"
1709,"['michael_scott', 'dunder', 'mifflin', 'sabre', 'change', 'really', 'be', 'not', 'a', 'good_thing', 'just_ask', 'the', 'climate']"
1710,"['robert', 'eshelman', ""world_people's"", 'conference_on', 'climate_change', 'and', 'the', 'right', 'of_mother', 'earth', 'kick', 'off', 'in', 'boliv']"
1711,"['harsh', 'winter', 'cause_by', 'climate_change']"
1712,"['at', 'behest', 'of', 'king', 'coal', 'and', 'big', 'ag', 'ike', 'skelton', 'and', 'collin', 'peterson', 'try', 'to', 'outlaw', 'global_warming']"
1713,"['michael_scott', 'dunder', 'mifflin', 'sabre', 'change', 'really', 'be', 'not', 'a', 'good_thing', 'just_ask', 'the', 'climate']"
1714,"['if', 'global_warming', 'get', 'any', 'bad', 'i', 'be', 'go', 'to', 'have', 'to', 'buy', 'a', 'snow', 'blower']"
1715,"['climate_change', 'and', 'invasive_specie', 'via', 'climatechange', 'wildlife', 'invasive']"
1716,"['snow', 'cover', 'washington', 'dc', 'must', 'hand', 'it', 'to', 'obama', 'he', 'promise', 'to', 'end', 'global_warming', 'and', 'do', 'so', 'in', 'one', 'year', 'climategate', 'tcot', 'fb']"
1717,"['this', 'snowpocalypse', 'reminds', 'me', 'we', 'need', 'to', 'redouble', 'our', 'effort_to', 'fight', 'anthropogenic', 'global_warming']"
1718,"['part', '1', 'of', 'a', 'three', 'part', 'series', 'about', 'the', 'challenge', 'of', 'communicate', 'climate_change']"
1719,"['the', 'global_warming', 'guerrilla']"
1720,"['not', 'say', 'that', 'climate_change', 'be', 'not', 'possible', 'but', 'man-made', 'be', 'look_at', 'unaltered', 'model', 'c02', 'level', 'high', 'in', 'ice', 'age']"
1721,"['omg', 'bill', 'areilly', 'this', 'be', 'not', 'fuck', 'up', 'for', 'debate', 'climate_change', 'be', 'real', 'and', 'it', 'be', 'manmade', 'aslkdgldkhag', 'odskjhyagpo', 'climatechange']"
1722,"['i', 'hate', 'winter', ""i'm"", 'a', 'big', 'fan', 'of', 'global_warming', 'thatsright']"
1723,"[""i'm"", 'prepared', 'to', 'get', 'on', 'a', 'plane', 'punch', 'my', 'first', 'fb', 'friend', 'who', 'point', 'to', 'this', 'storm', 'a', 'evidence', 'of', 'global_warming', 'be', 'a', 'hoax']"
1724,"['oddball', 'winter_weather', 'have', 'be', 'link', 'to', 'global_warming', 'check_out', 'the', 'story', 'on', 'the', 'homepage']"
1725,"['check_out', 'a', 'report', 'from', 'the', 'overwhelm', 'evidence', 'of', 'global_warming', 'in_dc', 'teaparty', 'tcot', 'beck', 'gop', 'obama', 'live', 'at']"
1726,"['someone', 'let', 'them', 'know', 'that', 'global_warming', 'do_not', 'connote', 'high', 'physical', 'temperature', 'please']"
1727,"['invasive', 'news', 'invasive_specie', 'thrive', 'in', 'period', 'of', 'climate_change', 'india', 'business', 'blog', 'blog', '):', 'invasive_specie']"
1728,"['new', 'blog_post', '12', 'inch', 'of', 'global_warming', 'video', 'tcot']"
1729,"['the', 'gop', 'really', 'cannot', 'grasp', 'that', 'snow', 'in', 'one', 'state', 'do_not', 'refute', 'global', 'climate_change', 'idiot']"
1730,"['concisely', 'put', 'a', 'link', 'to', 'send', 'all', 'the', 'idiot', 'who_think', 'this', ""year's"", 'storm_mean', 'global_warming', 'be', 'a', 'farce']"
1731,"['housegop', 'wow', 'there_be', 'serious', 'overwhelm', 'evidence', 'of', 'global_warming', 'fall', 'from', 'the', 'sky', 'in_dc', 'right', 'now', 'up', 'to', '30', 'of', 'it', 'record', 'tcot']"
1732,"['antiscience', 'gop', 'fail', 'seriously', '12', 'inch', 'of', 'global_warming', 'this', 'be', 'killer', 'stupid', 'climate']"
1733,"['tempt', 'to', 'unfollow', 'anyone', 'that', 'conflates', 'snomg', 'with', 'global_warming', 'skepticism']"
1734,"['invasive', 'news', 'invasive_specie', 'thrive', 'in', 'period', 'of', 'climate_change', 'einnews', 'portugal', 'india', 'talkiesinvasive', 'spe']"
1735,"['just', 'attend', 'an', 'excellent', 'edf', 'board', 'meeting', 'great', 'eco', 'policy', 'shop', 'present', 'challenge', 'on', 'global_warming', 'front']"
1736,"[""what's"", 'new', 'forest', 'be', 'grow_faster', 'climate_change', 'appear', 'to', 'drive', 'accelerate', 'growth', 'feb', '1', '2010']"
1737,"['video', 'how', 'we', 'know', 'human', 'be', 'change', 'the', 'climate', 'and', 'climate_change', 'be', 'a', 'clear', 'and', 'present', 'danger']"
1738,"['farm', 'cost', 'head', 'up', 'say', 'study', 'of', 'climate-change', 'legislation']"
1739,"['cbs', 'global_warming', 'science', 'sound', 'climategate', 'just', 'a', 'pr', 'problem']"
1740,"['washington', 'dc', 'be', 'go', 'to', 'have', 'to', 'shovel', 'up', 'to', '2', 'foot', 'of', 'global_warming', 'tcot', 'p2']"
1741,"['wait', 'for', 'drudge', 'to', 'juxtapose', 'a', 'story', 'about', 'snowmageddon', 'with', 'one', 'about', 'climate_change', 'with', 'a', 'corny', 'joke', 'caption', 'only', 'a', 'matter', 'of', 'time']"
1742,"['washington', 'dc', 'be', 'go', 'to', 'have', 'to', 'shovel', 'up', 'to', '2', 'foot', 'of', 'global_warming', 'tcot', 'p2']"
1743,"['energy', 'and', 'global_warming', 'news', 'for', 'february', '5', 'how', 'activist', 'take', 'on', 'oil', 'company', 'calif', 'regul']"
1744,"['now', 'tibet', 'take', 'a', 'hit', 'with', 'global_warming', 'a', 'temperature', 'reach', 'a', 'record', 'high', 'green']"
1745,"['cbs', 'global_warming', 'science', 'sound', 'climategate', 'just', 'a', 'pr', 'problem', 'tcot', 'iamthemob']"
1746,"['virginia', 'republican', 'party', 'mock', 'those', 'who', 'trust', 'science', 'of', 'global_warming', 'like', 'bob', 'mcdonnell']"
1747,"['home', 'that', 'be', 'subject', 'to', 'climate_change', 'picture', '):']"
1748,"['bulgaria', 'antarctic', 'expedition', 'partakes', 'in', 'climate_change', 'research']"
1749,"['obama', 'will', 'not', 'protect', 'pika', 'endanger', 'by', 'climate_change']"
1750,"['ol', 'news', 'ocean_reveal', 'far_impact', 'of', 'climate_change']"
1751,"['another', 'epic', 'snowstorm', 'in_dc', 'and', 'other', 'climate_change', 'surprise', 'climate']"
1752,"['stratospheric', 'water', 'vapor', 'be', 'a', 'global_warming', 'wild', 'card', 'a', '10', 'percent', 'drop', 'in', 'water', 'vapor', 'ten', 'mile', 'above', ""earth's""]"
1753,"['malthusian', 'failure', 'india', 'form', 'new', 'climate_change', 'body']"
1754,"['could', 'climate_change', 'be', 'contribute', 'to', 'this', 'snomg', 'snopocalypse', 'snowmageddon', 'snomgasm']"
1755,['nom']
1756,"['while', 'i', 'wait', 'in_dc', 'for', 'blizzard', 'a', 'reminder', 'that', 'wave', 'of', 'weird', 'wet', 'snowbombs', 'be', 'consistent', 'with', 'global_warming', 'video']"
1757,"['global', 'philanthropy', 'forum', 'start', 'today', 'view', 'fc', 'presentation', 'on', 'global', 'health', 'climate_change', 'more']"
1758,"['agu', 'cosponsor', 'climate_change', 'human_health', 'briefing', 'today', 'on', 'capitol', 'hill', '11a', '-12:30', '210', 'house', 'cannon', '2p', '-3:30', '406', 'senate', 'dirksen']"
1759,"['best', 'of', 'luck', 'if', 'our', 'new', 'centre', 'for', 'climate_change', 'adaptation', 'technology', 'alp', 'will', 'be', 'fund', 'by', 'austrian', 'gov']"
1760,"['lol', ""i'm"", 'just', 'make', 'a', 'funny', 'but', 'yes', 'global_warming', 'be', 'real']"
1761,"['how', 'be', 'deny', 'new', 'info', 'on', 'abstinence', 'any', 'different', 'from', 'deny', 'climate_change']"
1762,"['hot', 'air', 'video', 'areilly', 'jon', 'stewart', 'on', 'foreign', 'policy', 'global_warming', 'palin', 'the', 'excite', 'conclusion', 'to', 'last']"
1763,"['abc', 'label', 'pachauri', 'lead', 'global_warming', 'scientist']"
1764,"['u', 'government', 'find', 'that', 'pika', 'be', 'not', 'at', 'risk', 'from', 'climate_change', 'wwfus', 'wwf', 'climate']"
1765,"['u', 'government', 'find', 'that', 'pika', 'be', 'not', 'at', 'risk', 'from', 'climate_change', 'the', 'u', 'government', 'will', 'climate', 'wwfus', 'wwf']"
1766,"['too_much', 'change', 'be', 'not', 'a', 'good_thing', 'just_ask', 'the', 'climate', 'michael_scott', 'fb']"
1767,"['too_much', 'change', 'be', 'not', 'a', 'good_thing', 'ask', 'the', 'climate', 'michael_scott']"
1768,"['too_much', 'change', 'be', 'not', 'a', 'good_thing', 'just_ask', 'the', 'climate', 'michael_scott']"
1769,"['too_much', 'change', 'be', 'not', 'a', 'good_thing', 'ask', 'the', 'climate']"
1770,"['post', 'climate_change', 'destabilize', 'geopolitical', 'force']"
1771,"['overall', 'pretty', 'orderly', 'in', 'target', 'consider', 'the', 'global_warming', 'head', 'our', 'way', 'dc']"
1772,"['i', 'wonder', 'if', 'the', 'massive', 'snowstorm', 'about', 'to', 'shut', 'down', 'dc', 'be', 'the', 'result_of', 'global_warming']"
1773,"['bolivian', 'un', 'ambassador', 'pablo', 'solon', 'on', 'the', 'world', 'people', 'summit', 'on', 'climate_change', 'and', 'right', 'of_mother', 'earth']"
1774,"['dailykos', 'on', 'the', 'military_lead', 'on', 'climate_change', 'why', 'will', 'not', 'republican', 'listen', 'to', 'military', 'anymore']"
1775,"[""mann's"", 'hockey', 'stick', 'graph', 'that', 'show', 'human', 'be', 'cause', 'climate_change', 'be', 'still', 'legit', 'after', 'intense', 'scrutiny']"
1776,"['new', 'video', 'expert', 'talk', 'climate_change', 'extreme_weather', 'and', 'insure', 'the', 'next', 'katrina']"
1777,"['op', 'free', 'and', 'qdr', 'in', 'sync', 'climate_change', 'threatens', 'national', 'security']"
1778,"['ocean_reveal', 'far_impact', 'of', 'climate_change', 'the', 'increase', 'acidity', 'of', 'the', ""world's"", 'ocean', 'and', 'that', 'acidity']"
1779,"['ocean_reveal', 'far_impact', 'of', 'climate_change', 'the', 'increase', 'acidity', 'of', 'the', ""world's"", 'ocean', 'and', 'that', 'acidity']"
1780,"['post', 'climate_change', 'be', 'a', 'clear', 'and', 'present', 'danger', 'to', 'blip.tv']"
1781,"['be', 'sure', 'to', 'check_out', 'our', 'top', '40', 'change', 'your', 'climate_change', 'our', 'world', 'contest', 'video', 'and', 'leave', 'your', 'comment']"
1782,"['yay', 'another', 'snowpocalypse', 'be', 'on', 'the', 'way', 'dare', 'i', 'say', 'it', 'thanks', 'climate_change', 'and', 'again', 'kick', 'myself', 'for', 'not', 'bring', 'my', 'xc', 'ski']"
1783,"['noaa', 'sea', 'grant', 'award', 'mini-grants', 'to', 'help', 'community', 'adapt', 'to', 'climate_change']"
1784,"['i_love', 'it', 'climategate', 'have', 'go', 'nowhere', 'so', 'global_warming', 'denier', 'have', 'start', 'glaciergate', 'teh', 'truth', 'be', 'out', 'there']"
1785,"['op', 'free', 'and', 'qdr', 'in', 'sync', 'climate_change', 'threatens', 'national', 'security']"
1786,"['enlist', 'a', 'drug_discovery', 'technique', 'in', 'the', 'battle_against', 'global_warming', 'climate']"
1787,"['invasive_plant', 'be', 'beneficiary', 'of', 'climate_change', 'in', ""thoreau's"", 'wood']"
1788,"['check_out', 'philanthropy', 'info', 'on', 'climate_change', 'from', 'the', 'foundation', 'center', 'green']"
1789,"['invasive_plant', 'be', 'beneficiary', 'of', 'climate_change', 'in', ""thoreau's"", 'wood', 'eurekalert']"
1790,"['misread', 'of', 'poll', 'be', 'play', 'into', 'the', 'hand', 'of', 'climate_change', 'denier']"
1791,"['wetland', 'prairie', 'more', 'sensitive', 'to', 'climate_change', 'than', 'previously', 'thought', 'waterfowl', 'pothole']"
1792,"['prepare', 'for', 'the', 'global_warming', 'event', 'this', 'weekend', 'costco']"
1793,"['methane', 'the', 'new', 'climate_change', 'indicator', 'via', 'green']"
1794,"['new', 'foundry', 'post', 'climate_change', 'scientific', 'consensus', 'cloudy', 'a', 'ever']"
1795,"['bin', 'laden', 'join', 'global_warming', 'doomsayers']"
1796,"['our', 'team', 'be', 'mapping', 'geopolitics', 'of', 'climate_change', 'this', 'morning', 'which', 'country', 'block', 'do', 'you_think', 'be', 'most_important', 'why']"
1797,"['global_warming', 'update']"
1798,"[""canada's"", 'wolverine', 'population', 'decline', 'a', 'result_of', 'climate_change', 'lt', 'and', 'lack', 'of', 'more', 'x-men', 'sequel']"
1799,"['expect', '1-2', 'more', 'foot', 'of', 'global_warming', 'this', 'weekend']"
1800,"['intel', 'threat', 'assessment', 'on', 'climate_change', 'i', 'compare', '09', 'to', '10', 'surprisingly', 'interest']"
1801,"['post', 'drug_discovery', 'technique', 'could_help', 'in', 'the', 'battle_against', 'global_warming']"
1802,"['economics', 'and', 'politics', 'align', 'for', 'climate_change', 'say', 'pena', 'retech', 'energy', 'efficiency', 'in', 'recession', 'require', 'political', 'will', 'energycollectiv']"
1803,"['man', 'i_love', 'global_warming', 'fb']"
1804,"['i_love', 'it', 'climategate', 'have', 'go', 'nowhere', 'so', 'global_warming', 'denier', 'have', 'start', 'glaciergate', 'teh', 'truth', 'be', 'out', 'there']"
1805,"['coal', 'caucus', 'at', 'odds', 'with', 'mining', 'industry', 'on', 'climate_change']"
1806,"['un', 'official', 'say', 'climate_change', 'science', 'robust', 'despite', 'error', 'in', 'panel']"
1807,"['vice', 'president', 'climate_change', 'world', 'wildlife', 'fund', 'we', 'be', 'seek', 'a', 'vice', 'president', 'climate_change', 'to', 'provide']"
1808,"['3', 'approach', 'that', 'will', 'inspire', 'others', 'to', 'take', 'small', 'step', 'toward', 'transformative', 'change', 'environment', 'p2', 'climate']"
1809,"['ihatethemedia.com', 'get', 'a', 'message', 'from', 'global_warming', 'scientist', 'koko', 'warner', 'ihatethemedia', 'tcot']"
1810,"['dhs', 'fossil', 'fuel', 'and', 'climate_change', 'be', 'national', 'threat']"
1811,"['dhs', 'fossil', 'fuel', 'and', 'climate_change', 'be', 'national', 'threat', 'tcot']"
1812,"['lovely', '. . .', 'another', 'foot', 'of', 'global_warming', 'come', 'our', 'way', 'this', 'weekend', '. . .']"
1813,"['3', 'approach', 'that', 'will', 'inspire', 'others', 'to', 'take', 'small', 'step', 'toward', 'transformative', 'change', 'environment', 'p2', 'climate']"
